,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
239,2015-10-30,7umQgFrDu3yrchEbFfJd60,Planetary Assault Systems,https://p.scdn.co/mp3-preview/852fb3cbc1c4c37ce6626a81128a1445293481a8?cid=142c36ced4ff4aa68d784c0db9923467,5FrPNHPUiu0IW8joGHxNtr,316000,Hama Static,8,0.000492,0.5,316000,0.842,0.9,11,0.154,-10.278,0,0.0359,127.991,4,0.0661
240,2015-10-30,1sxHktPJdyFPooHAQteL9k,Din,https://p.scdn.co/mp3-preview/7cd90b37e40e4928f8a4e1d63e7ddbacf281c803?cid=142c36ced4ff4aa68d784c0db9923467,3LcTnbAgLKEHTjvGSEJsOi,307001,Mono,5,0.00599,0.579,307001,0.584,0.815,2,0.122,-15.057,1,0.0416,134.999,4,0.161
241,2015-10-30,3XsZjgYO83dSNppZzXlzFB,Norman Nodge,https://p.scdn.co/mp3-preview/f909a63736bcf2dbe8a07eb36f91bc76b46f3a44?cid=142c36ced4ff4aa68d784c0db9923467,2iuAx2uOQkPyeHe7lKPtUd,340000,Beastmode,9,3.33e-05,0.705,340000,0.656,0.923,8,0.0579,-12.261,1,0.0469,126.001,4,0.316
242,2015-10-30,6vegVGmooGxzRFxTD5RPTS,Fiedel,https://p.scdn.co/mp3-preview/f39fcb3df09c21c73dfe82e7fbc64a763b968b41?cid=142c36ced4ff4aa68d784c0db9923467,5EQ6XuSYwN5Z5PN0qQHqYM,389000,Probe-806,19,2.23e-05,0.806,389000,0.777,0.801,6,0.0737,-13.71,1,0.0607,128.995,4,0.301
243,2015-10-30,4HF38EKEfCpf5qexvLmt2E,Tobias,https://p.scdn.co/mp3-preview/2ed2471b5568b35734250e9fac37864ae9c132bd?cid=142c36ced4ff4aa68d784c0db9923467,6C1l6JfWzNKIUzzS7KyIq9,515417,Like A Drug,9,0.000612,0.708,515417,0.641,0.899,4,0.11,-9.274,1,0.062,126.994,4,0.319
244,2015-10-30,6hjRjVNLWTCPYci9nxhI1G,Efdemin,https://p.scdn.co/mp3-preview/c3486ee039151fcaebcb5f98ff66f4b7b164bddc?cid=142c36ced4ff4aa68d784c0db9923467,2HVqQbTiOtAr7NVQcJdzH1,325000,unten links,9,0.00161,0.796,325000,0.423,0.926,4,0.115,-13.089,0,0.0759,130.011,5,0.0227
245,2015-10-30,6eu3TBnYM3SrkUU59SFhgp,Function,https://p.scdn.co/mp3-preview/da80ef9a89873d95655d7bff6ec517246af866dd?cid=142c36ced4ff4aa68d784c0db9923467,20PSUDwEwTx2BWGOXkPpAD,400000,DX3_Analog_Bass_Seq,15,0.33,0.674,400000,0.52,0.879,11,0.119,-15.509,0,0.0649,124.999,4,0.183
246,2015-10-30,5hC5nTrudX1Epazg9rusD9,Boris,https://p.scdn.co/mp3-preview/82c674a56afb45e3c604919c3e7e6977d07a3daf?cid=142c36ced4ff4aa68d784c0db9923467,0sVBSFCElkvbooBbjI744s,639656,Lock,8,0.694,0.893,639657,0.0981,0.901,1,0.101,-21.086,0,0.0557,127.987,4,0.367
247,2016-01-29,2ZvIFwl0BuQgHqWvDE80hC,Kobosil,https://p.scdn.co/mp3-preview/4a4562e6ac4913f7f869db99d4d6225fa775d33d?cid=142c36ced4ff4aa68d784c0db9923467,2v8ddn91dv0Va37Ul2jInd,152500,Telling The Truth,17,0.575,0.678,152500,0.843,0.85,1,0.112,-10.974,1,0.0372,134.07,4,0.673
248,2016-01-29,2ZvIFwl0BuQgHqWvDE80hC,Kobosil,https://p.scdn.co/mp3-preview/a4a21d6d05d2806d7ad4b7dc8693fee03cf4598d?cid=142c36ced4ff4aa68d784c0db9923467,4gQFeIRTOHY4AwqglUWggQ,272000,To See Land,17,0.000989,0.764,272000,0.717,0.956,7,0.115,-13.365,1,0.036,119.999,4,0.0644
249,2016-01-29,2ZvIFwl0BuQgHqWvDE80hC,Kobosil,https://p.scdn.co/mp3-preview/cafd843836d2e610801b66a9ee4eeba6319620c3?cid=142c36ced4ff4aa68d784c0db9923467,53LYwBhD8F4BnSMyQz0X0F,262000,Reflection,15,0.95,0.253,262000,0.204,0.853,10,0.0703,-25.767,0,0.0571,115.002,4,0.0355
250,2016-01-29,2ZvIFwl0BuQgHqWvDE80hC,Kobosil,https://p.scdn.co/mp3-preview/d17079ebf1a4755ffa20e1af3d0d253834791cb0?cid=142c36ced4ff4aa68d784c0db9923467,52KsR0oBPWa5as7obMwSTf,326377,The Exploring Mountain,15,0.415,0.766,326378,0.364,0.882,1,0.107,-21.314,1,0.0934,119.917,4,0.324
251,2016-01-29,2ZvIFwl0BuQgHqWvDE80hC,Kobosil,https://p.scdn.co/mp3-preview/40b626388cd4806c423fccc792fc63084f37461c?cid=142c36ced4ff4aa68d784c0db9923467,2tmGoDyFtpEImHSgreJgut,309457,Aim For Target,16,0.000555,0.804,309457,0.378,0.894,10,0.125,-14.062,1,0.24,130.0,4,0.0811
